ID,Scenario,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
2980,PASS_Compliant,Male,Black,33,25-60,109375,818,370976,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
142,PASS_Compliant,Male,White,23,Under 25,93428,574,148762,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
1843,PASS_Compliant,Female,White,71,Over 60,48010,547,109649,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Denied
6440,PASS_Compliant,Female,Hispanic,65,Over 60,104589,657,217744,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5241,PASS_Compliant,Female,White,36,25-60,74631,710,106983,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6553,PASS_Compliant,Male,Hispanic,26,25-60,97483,780,373904,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
5693,PASS_Compliant,Female,Black,39,25-60,88761,832,423279,Gig,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5189,PASS_Compliant,Male,Hispanic,64,Over 60,149711,733,52170,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Urban Professional,Approved
4920,PASS_Compliant,Male,White,60,25-60,121772,798,417779,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Rural,Approved
6568,PASS_Compliant,Non-binary,Hispanic,45,25-60,54719,579,90879,Gig,High School,Citizen,Limited,No,No,Working Class Urban,Denied
915,PASS_Compliant,Female,White,21,Under 25,111932,580,91377,Gig,High School,Citizen,Fluent,No,Yes,High-income Suburban,Denied
2988,PASS_Compliant,Female,Hispanic,69,Over 60,152510,650,96246,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
7797,PASS_Compliant,Male,White,25,25-60,85272,602,339827,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
8331,PASS_Compliant,Female,White,29,25-60,142133,731,102918,Self-employed,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Approved
8816,PASS_Compliant,Male,Black,78,Over 60,90222,590,374659,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
5372,PASS_Compliant,Female,White,29,25-60,30662,614,58049,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Denied
1614,PASS_Compliant,Male,Hispanic,33,25-60,168101,823,60316,Self-employed,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
9708,PASS_Compliant,Male,White,81,Over 60,104347,620,74355,Part-time,Some College,Citizen,Limited,No,No,Rural,Denied
4943,PASS_Compliant,Female,White,27,25-60,39870,692,284594,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
7393,PASS_Compliant,Female,White,32,25-60,120431,624,115017,Self-employed,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Denied
7888,PASS_Compliant,Female,White,68,Over 60,44508,731,378544,Self-employed,Graduate,Citizen,Fluent,No,No,Rural,Approved
5299,PASS_Compliant,Male,White,73,Over 60,58927,764,76486,Gig,High School,Citizen,Fluent,No,Yes,Historically Redlined,Approved
1633,PASS_Compliant,Female,Hispanic,27,25-60,140418,839,435252,Part-time,Bachelor's,Citizen,Fluent,Yes,No,Urban Professional,Approved
9502,PASS_Compliant,Male,Hispanic,57,25-60,108210,823,435577,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
3581,PASS_Compliant,Female,White,68,Over 60,112714,576,257527,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
2824,PASS_Compliant,Male,White,64,Over 60,142602,532,205710,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
7056,PASS_Compliant,Female,White,25,25-60,108217,839,74031,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
8193,PASS_Compliant,Female,Multiracial,32,25-60,151548,577,398670,Full-time,Graduate,Citizen,Fluent,Yes,No,Working Class Urban,Denied
4016,PASS_Compliant,Female,Hispanic,38,25-60,155161,641,141088,Gig,Graduate,Citizen,Fluent,No,No,Historically Redlined,Denied
4082,PASS_Compliant,Female,White,51,25-60,135879,839,378793,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
672,PASS_Compliant,Female,White,55,25-60,89584,630,213685,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Denied
8209,PASS_Compliant,Male,White,56,25-60,153248,755,412263,Full-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
9979,PASS_Compliant,Male,Asian,27,25-60,74253,511,197567,Gig,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6049,PASS_Compliant,Male,Asian,62,Over 60,63655,799,288248,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
4267,PASS_Compliant,Male,White,39,25-60,101735,568,129279,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
9726,PASS_Compliant,Male,White,49,25-60,98785,581,167565,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
3022,PASS_Compliant,Non-binary,White,43,25-60,170340,824,228422,Part-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Denied
2801,PASS_Compliant,Female,White,37,25-60,42034,849,391662,Self-employed,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
495,PASS_Compliant,Female,Black,33,25-60,90406,781,59253,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
3474,PASS_Compliant,Female,Hispanic,73,Over 60,99556,539,92331,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
338,PASS_Compliant,Non-binary,Black,69,Over 60,87539,626,444800,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
7654,PASS_Compliant,Female,Hispanic,46,25-60,149428,669,152005,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
7488,PASS_Compliant,Male,White,34,25-60,78409,548,279005,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
7315,PASS_Compliant,Female,Black,69,Over 60,147152,816,100098,Full-time,Some College,Visa Holder,Fluent,No,No,High-income Suburban,Denied
2997,PASS_Compliant,Male,Asian,33,25-60,104781,794,192063,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
8397,PASS_Compliant,Female,White,58,25-60,133334,524,169851,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
7007,PASS_Compliant,Male,White,33,25-60,112083,579,175121,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
6652,PASS_Compliant,Male,Black,72,Over 60,80578,769,426360,Self-employed,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
1009,PASS_Compliant,Male,Hispanic,82,Over 60,123250,847,376713,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
3880,PASS_Compliant,Male,Asian,41,25-60,88269,537,236553,Part-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
9728,PASS_Compliant,Male,Hispanic,42,25-60,139583,808,443962,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
3480,PASS_Compliant,Male,White,22,Under 25,165799,622,429691,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
8252,PASS_Compliant,Male,Asian,31,25-60,34873,667,143613,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
4289,PASS_Compliant,Male,White,82,Over 60,169536,539,205894,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6114,PASS_Compliant,Male,White,65,Over 60,109339,713,165866,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Denied
1861,PASS_Compliant,Female,White,18,Under 25,33190,812,180352,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
7661,PASS_Compliant,Female,Hispanic,66,Over 60,62457,651,224701,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
7530,PASS_Compliant,Male,Hispanic,53,25-60,63389,762,108827,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Approved
4432,PASS_Compliant,Male,White,69,Over 60,38864,588,312801,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
7136,PASS_Compliant,Male,White,69,Over 60,172321,811,350321,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
93,PASS_Compliant,Male,Black,28,25-60,80714,693,152104,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
7752,PASS_Compliant,Female,Asian,67,Over 60,39454,643,407785,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Working Class Urban,Approved
9276,PASS_Compliant,Male,White,60,25-60,75527,673,82459,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
4169,PASS_Compliant,Male,White,44,25-60,101294,758,327755,Full-time,Bachelor's,Citizen,Fluent,No,Yes,High-income Suburban,Denied
2646,PASS_Compliant,Male,White,59,25-60,32684,794,315611,Full-time,Some College,Citizen,Fluent,No,Yes,Urban Professional,Denied
9736,PASS_Compliant,Male,White,44,25-60,34901,676,198473,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
7371,PASS_Compliant,Female,Black,78,Over 60,150271,681,356494,Unemployed,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
4159,PASS_Compliant,Male,White,52,25-60,66941,760,195251,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
7935,PASS_Compliant,Male,White,61,Over 60,121445,758,168521,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
7872,PASS_Compliant,Female,White,40,25-60,53681,597,65935,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7272,PASS_Compliant,Male,Black,41,25-60,117968,596,233613,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
6229,PASS_Compliant,Male,White,39,25-60,78601,603,390699,Self-employed,Graduate,Citizen,Fluent,No,Yes,High-income Suburban,Denied
8903,PASS_Compliant,Male,White,76,Over 60,123767,788,313298,Part-time,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Approved
4591,PASS_Compliant,Male,White,40,25-60,111623,814,268746,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
8285,PASS_Compliant,Female,Hispanic,75,Over 60,49421,765,145951,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Urban Professional,Denied
7023,PASS_Compliant,Female,Hispanic,22,Under 25,77942,767,343525,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Rural,Denied
4007,PASS_Compliant,Female,Black,44,25-60,43777,679,385108,Unemployed,Graduate,Citizen,Fluent,No,No,Historically Redlined,Denied
8309,PASS_Compliant,Male,Asian,39,25-60,61544,593,401624,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Denied
610,PASS_Compliant,Female,Hispanic,53,25-60,115183,613,188839,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Rural,Denied
8646,PASS_Compliant,Male,White,29,25-60,91835,551,363146,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Approved
4631,PASS_Compliant,Female,Asian,79,Over 60,172061,516,365887,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
5713,PASS_Compliant,Female,Black,36,25-60,162363,660,211895,Part-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
4758,PASS_Compliant,Female,Hispanic,78,Over 60,82760,765,291367,Self-employed,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
4382,PASS_Compliant,Male,White,39,25-60,51322,844,282265,Full-time,Some College,Citizen,Limited,No,No,Historically Redlined,Approved
3428,PASS_Compliant,Male,Native American,74,Over 60,96938,743,360256,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
4567,PASS_Compliant,Male,White,25,25-60,147549,726,330878,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
9408,PASS_Compliant,Female,White,52,25-60,50862,836,231873,Full-time,Some College,Citizen,Fluent,Yes,No,Working Class Urban,Approved
8084,PASS_Compliant,Female,White,30,25-60,117363,747,343356,Full-time,Bachelor's,Citizen,Limited,No,No,Historically Redlined,Denied
146,PASS_Compliant,Female,Black,76,Over 60,103622,842,206738,Gig,Bachelor's,Citizen,Limited,Yes,Yes,Urban Professional,Approved
3293,PASS_Compliant,Male,White,66,Over 60,133782,702,79112,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
8350,PASS_Compliant,Male,White,26,25-60,58187,798,189291,Gig,High School,Permanent Resident,Limited,No,No,Urban Professional,Denied
3203,PASS_Compliant,Female,Asian,21,Under 25,93082,584,244428,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
4770,PASS_Compliant,Female,White,34,25-60,58625,725,105106,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
3667,PASS_Compliant,Female,White,38,25-60,139373,648,110093,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
5728,PASS_Compliant,Female,White,42,25-60,91971,709,392808,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
2208,PASS_Compliant,Male,Multiracial,46,25-60,68701,806,196791,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
1530,PASS_Compliant,Female,White,60,25-60,40868,639,245740,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Denied
5387,PASS_Compliant,Female,Hispanic,81,Over 60,74944,611,256666,Full-time,Some College,Visa Holder,Fluent,No,No,Urban Professional,Approved
7082,PASS_Compliant,Male,White,34,25-60,25622,519,372033,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
3219,PASS_Compliant,Female,White,47,25-60,61231,709,445778,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
2396,PASS_Compliant,Female,White,25,25-60,174965,600,297719,Unemployed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
368,PASS_Compliant,Female,Hispanic,82,Over 60,131924,767,280607,Gig,Some College,Citizen,Limited,Yes,Yes,Working Class Urban,Denied
4798,PASS_Compliant,Female,White,44,25-60,55110,553,157119,Gig,Graduate,Citizen,Limited,No,No,High-income Suburban,Denied
8349,PASS_Compliant,Male,Black,39,25-60,109329,614,68431,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
1311,PASS_Compliant,Female,Black,67,Over 60,37387,523,261771,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
3700,PASS_Compliant,Male,White,64,Over 60,101257,738,304190,Full-time,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Approved
4487,PASS_Compliant,Male,White,65,Over 60,86591,597,178402,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
7389,PASS_Compliant,Male,White,35,25-60,36960,565,170946,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
3706,PASS_Compliant,Male,Asian,62,Over 60,167942,601,141039,Full-time,High School,Citizen,Limited,No,Yes,Urban Professional,Approved
1225,PASS_Compliant,Female,White,52,25-60,97607,739,303166,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
8681,PASS_Compliant,Female,White,65,Over 60,132406,741,351852,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
8164,PASS_Compliant,Female,Hispanic,51,25-60,31287,750,102156,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
4603,PASS_Compliant,Female,Black,72,Over 60,52214,797,319971,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
3045,PASS_Compliant,Female,Native American,28,25-60,39471,749,266957,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
388,PASS_Compliant,Male,White,47,25-60,153629,510,137671,Full-time,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Approved
4738,PASS_Compliant,Female,White,43,25-60,41104,500,449814,Gig,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
9843,PASS_Compliant,Female,White,20,Under 25,65830,755,142414,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
104,PASS_Compliant,Male,Native American,58,25-60,39729,551,188119,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
5922,PASS_Compliant,Female,Hispanic,56,25-60,68882,628,294346,Full-time,Bachelor's,Permanent Resident,Fluent,Yes,No,Working Class Urban,Denied
3621,PASS_Compliant,Male,Hispanic,30,25-60,123182,842,88560,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
7440,PASS_Compliant,Male,White,48,25-60,159969,741,211386,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
2085,PASS_Compliant,Female,White,67,Over 60,48892,823,419438,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
9982,PASS_Compliant,Male,White,45,25-60,117917,591,77394,Full-time,High School,Citizen,Fluent,No,Yes,Rural,Denied
5834,PASS_Compliant,Female,White,32,25-60,47517,777,190959,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
5596,PASS_Compliant,Female,White,25,25-60,137985,611,59478,Full-time,High School,Citizen,Limited,No,No,Rural,Denied
4102,PASS_Compliant,Non-binary,Hispanic,66,Over 60,111653,528,235232,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
3141,PASS_Compliant,Female,Black,67,Over 60,151128,678,208351,Unemployed,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
4866,PASS_Compliant,Male,Black,37,25-60,153072,562,276208,Gig,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
1832,PASS_Compliant,Female,Black,59,25-60,47395,615,366925,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5885,PASS_Compliant,Female,White,51,25-60,31162,767,103747,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
683,PASS_Compliant,Male,Asian,70,Over 60,69645,665,338381,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Approved
3599,PASS_Compliant,Male,Hispanic,66,Over 60,163368,540,72054,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
8987,PASS_Compliant,Male,White,19,Under 25,25769,583,412429,Unemployed,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
724,PASS_Compliant,Female,White,67,Over 60,63796,595,215674,Full-time,High School,Permanent Resident,Fluent,No,No,Historically Redlined,Approved
985,PASS_Compliant,Female,Hispanic,48,25-60,98304,541,258670,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
8738,PASS_Compliant,Female,White,58,25-60,59294,785,61317,Self-employed,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
5940,PASS_Compliant,Male,White,82,Over 60,152945,651,106038,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
2401,PASS_Compliant,Male,White,65,Over 60,128055,689,107372,Gig,High School,Citizen,Fluent,No,Yes,Rural,Approved
4204,PASS_Compliant,Male,Black,28,25-60,129129,766,137671,Full-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Approved
4053,PASS_Compliant,Male,Hispanic,70,Over 60,78478,502,305214,Self-employed,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
9780,PASS_Compliant,Male,White,74,Over 60,102606,692,184695,Full-time,High School,Citizen,Limited,Yes,Yes,Historically Redlined,Approved
6489,PASS_Compliant,Female,Black,78,Over 60,34733,622,149687,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
